lambda	f0	f1	fla
0.0	391414.73270979885	2.4680664060958223e6	391414.73270979885
0.00256	391812.74079338566	2.4679424410334686e6	397127.6328260002
0.00512	392193.69399833115	2.467831521370318e6	402820.9596744757
0.007680000000000001	392615.27550031553	2.46773402778693e6	408552.18751787674
0.01024	393122.326707045	2.4676243821240226e6	414365.2277545149
0.0128	393655.6486510474	2.4675130169520164e6	420201.0229652998
0.01536	394212.0055014202	2.467402998031035e6	426056.2191466751
0.017920000000000002	394841.795356017	2.4672987758175526e6	431980.2244458877
0.02048	395590.2941027445	2.467196302042949e6	438016.78514535987
0.02304	396395.12598105974	2.4670874074680675e6	444103.87614652043
0.0256	397239.617758918	2.466975628974539e6	450224.8596460379
0.02816	398113.4859994309	2.4668589316368997e6	456369.357748582
0.03072	399039.22790065303	2.466732896418972e6	462558.7773975358
0.033280000000000004	400041.4963064036	2.4665626164144985e6	468815.319183601
0.033920000000000006	400767.05518314574	2.4664097334156297e6	470833.6548287916
0.03456000000000001	401687.4327854122	2.4662463463003663e6	473038.588836489
0.03520000000000001	402729.63394161116	2.466069446036799e6	475359.1953273618
0.03584000000000001	403855.7383086639	2.4658851562349442e6	477758.8726471418
0.03648000000000001	405038.63029801735	2.465691298761975e6	480211.23964358255
0.037120000000000014	406265.44839084294	2.4654854594396753e6	482703.69520097564
0.037760000000000016	407548.6477407666	2.4652621009427914e6	485247.9077336751
0.03904000000000002	409500.21163050155	2.4649202737053e6	489743.8108539017
0.04032000000000002	411517.5730509698	2.464599866919499e6	494297.85113974893
0.041600000000000026	413539.7848968658	2.4643078250611816e6	498851.73536770133
0.044160000000000026	416216.10581427126	2.463940292752358e6	506643.6059094572
0.046720000000000025	418900.03802145086	2.4635836349678067e6	514427.6556707847
0.049280000000000025	421594.4822640164	2.4632294019552423e6	522206.2511064001
0.051840000000000025	424428.2227972206	2.462873430478572e6	530101.2223634219
0.05312000000000003	426275.05230162846	2.462646116296136e6	534447.0832210167
0.05568000000000003	429275.0769337782	2.462305969732454e6	542474.2370448085
0.05824000000000003	431883.45150916744	2.4620091273375032e6	550117.9708694097
0.06080000000000003	434104.99352075625	2.461745650337776e6	557385.5454552311
0.06336000000000003	435949.0829935622	2.461522932202751e6	564289.4420794564
0.06592000000000003	437463.40703720006	2.4613293379474618e6	570876.6492028045
0.06848000000000004	438727.5540232536	2.461147553588573e6	577222.8755934867
0.07104000000000005	439801.3227247078	2.4609919620812517e6	583386.7057445968
0.07360000000000005	440733.30028744665	2.4608539745034287e6	589414.181909743
0.07616000000000006	441582.4693963316	2.4607080039037466e6	595359.0701044165
0.07872000000000007	442359.9230118006	2.4605763681227574e6	601233.9215709353
0.08128000000000007	443095.40492611565	2.460449562608768e6	607065.9508625618
0.08384000000000008	443805.5861629586	2.4603241703141285e6	612870.5042581928
0.08640000000000009	444506.9343636388	2.460199077828938e6	618662.7355590409
0.0889600000000001	445204.1745798106	2.460077178601372e6	624447.2770175689
0.0915200000000001	445887.1881469846	2.4599579919422446e6	630214.9481103271
0.09408000000000011	446567.38390975114	2.4598347526742527e6	635975.5779631156
0.09664000000000011	447249.3039074096	2.4597094979067165e6	641733.4570555028
0.09920000000000012	447935.47465946665	2.459587602107168e6	647491.3657022789
0.10176000000000013	448645.4902662685	2.459459786246091e6	653265.9530251755
0.10432000000000013	449378.2485339873	2.45932706133633e6	659056.1086855279
0.10688000000000014	450146.7669451729	2.459193104686818e6	664873.6395230002
0.10944000000000015	450949.9804172458	2.459054886832387e6	670716.9813753192
0.11200000000000015	451796.61334787874	2.4589105430472055e6	676593.3734742036
0.11456000000000016	452699.43567308283	2.458759842753671e6	682513.7159082354
0.11712000000000017	453672.29402290424	2.458600919258415e6	688489.5346104875
0.11968000000000018	454735.45309425524	2.4584341385100493e6	694538.1117648177
0.12224000000000018	455912.3794706831	2.458251738233991e6	700678.3426859102
0.12480000000000019	457063.20973136113	2.4580770215425063e6	706789.7334453925
0.1273600000000002	458198.1365935312	2.457899909463686e6	712880.1543862745
0.1299200000000002	459306.88409640006	2.457729434532347e6	718941.9418490387
0.1324800000000002	460382.8570375496	2.4575547361629056e6	724968.1875840772
0.13504000000000022	461421.0417594126	2.457372982691476e6	730954.3918628788
0.13760000000000022	462465.31560281327	2.457168441654633e6	736936.4657475441
0.1379200000000002	463203.645346578	2.456931989976228e6	738178.6586378997
0.13793000000000022	464142.48020363756	2.4566418949385975e6	738967.924478031
0.13857000000000022	465293.4188091188	2.456318518387041e6	741189.766857632
0.13985000000000022	466521.41767062555	2.456015245444079e6	744752.1294847435
0.14241000000000023	468006.2812810564	2.455681639922588e6	751071.1291051974
0.14497000000000024	469340.77302984765	2.4554163814896923e6	757262.1539882717
0.14753000000000024	470545.31649516907	2.4551776616556915e6	763338.1263767014
0.15009000000000025	471621.16320356005	2.4549880746496245e6	769304.7029425004
0.15265000000000026	472561.01292108453	2.454829943276992e6	775154.3651399142
0.15521000000000026	473387.3837046154	2.4547004493909944e6	780906.9846297988
0.15777000000000027	474133.53677186504	2.454589128676949e6	786590.0155067306
0.16033000000000028	474830.19262834167	2.454493074637131e6	792229.5425008114
0.16289000000000028	475484.92551164737	2.454406792784421e6	797831.5084717099
0.1654500000000003	476117.9981187144	2.4543315057619894e6	803413.4229582947
0.1680100000000003	476760.9656625712	2.4542642025808394e6	809001.28449721
0.1705700000000003	477434.8990397367	2.4542136369425384e6	814614.0483638182
0.1731300000000003	478485.14064404723	2.4541927250781246e6	820539.3947371196
0.17441000000000031	479503.56996117684	2.454171931924131e6	823905.4789711363
0.17697000000000032	481066.51958839083	2.4540698622691836e6	830228.9211426114
0.17953000000000033	482650.0857330947	2.4539357579423245e6	836555.0024648183
0.18209000000000033	484175.0332996335	2.453781030346643e6	842820.5893019242
0.18465000000000034	485587.50386562676	2.4535920505131036e6	848979.543404084
0.18721000000000035	486916.1415881186	2.4533920281566726e6	855060.0923126184
0.18977000000000036	488176.2359185413	2.453144634237244e6	861068.2888674822
0.19233000000000036	489372.81359403126	2.452861754357544e6	867010.6415710783
0.19489000000000037	490543.8316711445	2.452534861003602e6	872916.2633777478
0.19745000000000038	491720.9787048962	2.452173939583198e6	878812.4158303177
0.20001000000000038	492908.9077734125	2.4517810567360176e6	884702.9262874238
0.2025700000000004	494121.254855111	2.451347118213226e6	890596.4979955652
0.2051300000000004	495360.72550063493	2.450873488553373e6	896495.0585856439
0.2076900000000004	496586.85879488214	2.4503924412590517e6	902372.7402168664
0.2102500000000004	497780.2577187244	2.4499179754975764e6	908217.2128817288
0.21281000000000042	498959.91834919574	2.4494453458635947e6	914042.7221785358
0.21537000000000042	500137.30322968116	2.448964157495099e6	919856.1428328251
0.21793000000000043	501310.2177698363	2.4484798256302914e6	925656.8904108661
0.22049000000000044	502496.1898094725	2.4479812137316987e6	931456.182734085
0.22305000000000044	503692.83214875235	2.4474677337545985e6	937251.8239519373
0.22561000000000045	504872.23330701893	2.446959525887658e6	943026.5473861378
0.22817000000000046	506016.0785898613	2.4464888151310077e6	948773.7428864555
0.23073000000000046	507119.9700051803	2.4460442937356774e6	954487.9792195187
0.23329000000000047	508180.0946907933	2.4456279168730555e6	960167.2971276941
0.23585000000000048	509206.82446181553	2.4452320599887567e6	965818.3762608456
0.23841000000000048	510209.5314321194	2.444852547646393e6	971447.7729277653
0.2409700000000005	511191.5072246065	2.4444822118126163e6	977056.5683091802
0.2435300000000005	512130.8409061271	2.444142400579825e6	982633.6160334637
0.2460900000000005	513045.42751264706	2.4438133548447415e6	988188.1067498031
0.2486500000000005	513929.0700198392	2.44350979036488e6	993719.3161336347
0.2512100000000005	514792.0554772747	2.4432156688669464e6	999231.351396895
0.2537700000000005	515640.0771783342	2.4429341024817238e6	1.0047294819795763e6
0.2563300000000005	516477.1712263209	2.442655805224616e6	1.010214540479105e6
0.2588900000000005	517306.95797996206	2.4423743853291254e6	1.0156876642463879e6
0.2614500000000005	518130.506067399	2.442098238108203e6	1.0211518696094682e6
0.2640100000000005	518900.0295536305	2.441848292295617e6	1.0265776004001433e6
0.26657000000000053	519591.93523994356	2.441624757553797e6	1.0319482246841486e6
0.26913000000000054	520226.91780057584	2.4414218549193656e6	1.0372781112273568e6
0.27169000000000054	520802.1393689645	2.44123898131633e6	1.0425656249576452e6
0.27425000000000055	521329.88573995244	2.441068251314262e6	1.0478181324987079e6
0.27681000000000056	521810.73899972654	2.440913523153615e6	1.0530375806813654e6
0.27937000000000056	522253.4376277723	2.440766893000926e6	1.0582285416553712e6
0.28193000000000057	522666.73805038095	2.440634639769949e6	1.0633994285821798e6
0.2844900000000006	523055.9646705635	2.4405124719654936e6	1.0685531664308994e6
0.2870500000000006	523427.24131603545	2.4403972126069935e6	1.073693471575106e6
0.2896100000000006	523789.7154493299	2.44028679319557e6	1.0788264341354195e6
0.2921700000000006	524143.6474106164	2.4401816605910882e6	1.083952473721556e6
0.2947300000000006	524497.4723033857	2.440080896286791e6	1.0890773748540161e6
0.2972900000000006	524854.141952264	2.439983323006858e6	1.0942028961879855e6
0.2998500000000006	525217.9685918544	2.439885079114303e6	1.0993309016820118e6
0.3024100000000006	525591.388608858	2.439787646544816e6	1.1044634789712722e6
