lambda	f0	f1	fla
0.0	53547.19995529437	1.3324255057742247e8	53547.19995529437
0.00032	53558.48790141717	1.3324133732995655e8	96178.57713087482
0.00064	53565.10057677199	1.332408461501837e8	138804.96044852043
0.0009600000000000001	53568.66675247512	1.3324059305088611e8	181428.21016124342
0.00128	53570.646679159974	1.3324046855631198e8	224049.87600349
0.0016	53572.13771102822	1.3324038306449804e8	266671.0351938874
0.00192	53572.803620848004	1.3324034055659206e8	309291.39770655276
0.0022400000000000002	53573.430213584514	1.3324030494915296e8	351911.70881600876
0.00256	53573.95786889577	1.3324027620218389e8	394531.9156143422
0.00288	53574.471376968795	1.3324025131220815e8	437152.1006785626
0.0032	53574.95328638142	1.3324023039176776e8	479772.25068952184
0.00352	53575.41514956436	1.3324021237623934e8	522392.3772526004
0.00384	53575.85531355607	1.3324019670767169e8	565012.4793866113
0.0041600000000000005	53576.27678610248	1.3324018294466165e8	607632.5605244648
0.0044800000000000005	53576.68194760083	1.3324017074745059e8	650252.6233610543
0.0048000000000000004	53577.06756780728	1.3324015992958568e8	692872.6653054932
0.00512	53577.451510189436	1.332401500730285e8	735492.7033323633
0.00544	53577.82658573766	1.332401409221448e8	778112.729825579
0.00576	53578.1901254414	1.3324013305930646e8	820732.7461719242
0.00608	53578.55407763065	1.332401259653274e8	863352.7623380293
0.0064	53578.90596912014	1.3324011926396747e8	905972.7642603096
0.00672	53579.26477551467	1.3324011245285264e8	948592.7677993929
0.00704	53579.6145870679	1.3324010592982617e8	991212.7598463512
0.00736	53579.969544425556	1.3324009938442594e8	1.0338327524379536e6
0.00768	53580.32222671246	1.3324009296931079e8	1.0764527393563183e6
0.008	53580.674956000796	1.3324008659021644e8	1.1190727222780844e6
0.008320000000000001	53581.02597558417	1.3324008030787271e8	1.1616927000009683e6
0.008640000000000002	53581.37701325715	1.3324007407638767e8	1.2043126739358522e6
0.008960000000000003	53581.728673284735	1.3324006789553985e8	1.2469326447284096e6
0.009280000000000004	53582.07986484312	1.3324006175567433e8	1.2895526112563557e6
0.009600000000000004	53582.43069404327	1.3324005564521149e8	1.3321725735534113e6
0.009920000000000005	53582.781288072416	1.332400495787003e8	1.3747925319184025e6
0.010240000000000006	53583.131912259836	1.3324004354593775e8	1.4174124865518818e6
0.010560000000000007	53583.4826458001	1.3324003754849508e8	1.4600324375811694e6
0.010880000000000008	53583.83278710077	1.3324003157629684e8	1.5026523842364878e6
0.011200000000000009	53584.183243231084	1.3324002563344382e8	1.5452723274854787e6
0.01152000000000001	53584.53337171122	1.332400197139683e8	1.5878922666521852e6
0.01184000000000001	53584.88372151823	1.332400137965234e8	1.630512202049094e6
0.012160000000000011	53585.234019925774	1.3324000790882558e8	1.6731321337455641e6
0.012480000000000012	53585.58459511423	1.3324000203131194e8	1.7157520618501417e6
0.012800000000000013	53585.93530183766	1.332399961635942e8	1.7583719862239815e6
0.013120000000000014	53586.28563876716	1.3323999031716317e8	1.800991906532369e6
0.013440000000000014	53586.63656604958	1.3323998446835233e8	1.843611823425259e6
0.013760000000000015	53586.98729915483	1.33239978639643e8	1.8862317364354082e6
0.014080000000000016	53587.33808706376	1.3323997281349628e8	1.9288516455808275e6
0.014400000000000017	53587.68924696294	1.3323996698877901e8	1.9714715511602266e6
0.014720000000000018	53588.04059861607	1.3323996117240188e8	2.0140914530987623e6
0.015040000000000019	53588.39203905152	1.3323995536033222e8	2.0567113512421832e6
0.01536000000000002	53588.74363200807	1.332399495520306e8	2.0993312456490127e6
0.01568000000000002	53589.095386768495	1.3323994374432923e8	2.141951136282189e6
0.01600000000000002	53589.44730932772	1.3323993794178927e8	2.18457102322101e6
0.016320000000000022	53589.7993762688	1.3323993213957834e8	2.2271909063683692e6
0.016640000000000023	53590.15174334151	1.3323992633731599e8	2.2698107858712734e6
0.016960000000000024	53590.50424437205	1.332399205364831e8	2.312430661591144e6
0.017280000000000025	53590.85689167078	1.3323991473656684e8	2.3550505335324607e6
0.017600000000000025	53591.20971880535	1.3323990893563563e8	2.3976704016949446e6
0.017920000000000026	53591.562121096824	1.3323990314605606e8	2.440290265705215e6
0.018240000000000027	53591.91447457886	1.3323989735911855e8	2.482910125784889e6
0.018560000000000028	53592.266866532664	1.3323989157282585e8	2.5255299819851415e6
0.01888000000000003	53592.619310190916	1.3323988578685138e8	2.568149834313372e6
0.01920000000000003	53592.97196519043	1.3323987999720773e8	2.6107696828498514e6
0.01952000000000003	53593.32481111063	1.3323987422748782e8	2.653389528031364e6
0.01984000000000003	53593.67817743839	1.3323986845795293e8	2.696009369808188e6
0.020160000000000032	53594.032161650284	1.3323986267790957e8	2.7386292080599326e6
0.020480000000000033	53594.38651617365	1.3323985689104924e8	2.781249042609015e6
0.020800000000000034	53594.74121978	1.3323985109871085e8	2.8238688734555985e6
0.021120000000000035	53595.09622930557	1.3323984530107567e8	2.8664887005556654e6
0.021440000000000035	53595.45150846773	1.3323983949959932e8	2.9091085238995403e6
0.021760000000000036	53595.80701956747	1.3323983369245599e8	2.9517283434066693e6
0.022080000000000037	53596.16285476992	1.332398278811242e8	2.994348159194164e6
0.022400000000000038	53596.51886269398	1.3323982206617162e8	3.036967971122419e6
0.02272000000000004	53596.87517829225	1.3323981624654074e8	3.079587779295652e6
0.02304000000000004	53597.23171943314	1.3323981042336515e8	3.1222075836549555e6
0.02336000000000004	53597.58849845382	1.3323980459580176e8	3.164827384189064e6
0.02368000000000004	53597.945540104716	1.3323979876456793e8	3.207447180934689e6
0.024000000000000042	53598.30275382769	1.3323979292982149e8	3.2500669738034573e6
0.024320000000000043	53598.66029453247	1.3323978709003319e8	3.292686762905782e6
0.024640000000000044	53599.01802218703	1.3323978124615356e8	3.33530654812335e6
