lambda	f0	f1	fla
0.0	409267.5221576031	2.4734902772161765e6	409267.5221576031
0.00256	410890.55531544326	2.4733590287907673e6	416170.47460754006
0.00512	412069.72123117157	2.4732904157957733e6	422623.1711873423
0.007680000000000001	413094.02552719123	2.473254592963648e6	428916.0586851032
0.01024	414102.0267714564	2.473224090679706e6	435187.4367058769
0.0128	415129.13744074374	2.4731953425503736e6	441472.384866147
0.01536	416121.2835819813	2.4731667176168244e6	447717.5014487565
0.017920000000000002	417041.67651684454	2.473137807607174e6	453886.91918598325
0.02048	417924.46463041997	2.473109246884552e6	460014.6489709846
0.02304	418792.8299646087	2.47308253265182e6	466123.6647145221
0.0256	419649.51543595805	2.473062567669548e6	472216.889573138
0.02816	420504.32112366444	2.4730495042036865e6	478303.9934791979
0.03072	421372.08244644926	2.4730331371824173e6	484399.1100479382
0.033280000000000004	422241.93517760857	2.473019785825585e6	490491.8220471732
0.035840000000000004	423106.80036773405	2.4730103866830776e6	496575.344901276
0.038400000000000004	423963.8189534473	2.4730065795318857e6	502647.06095965934
0.04096	424834.8430242247	2.47299869195971e6	508727.63427662215
0.04352	425723.0733041619	2.4730077709146533e6	514820.9033441705
0.04608	426651.64302052284	2.4730198408430545e6	520948.2895761851
0.04864	427643.66355270543	2.473052627360873e6	527132.3555523347
0.0512	428714.5934873107	2.4730983515977887e6	533387.0419025671
0.05376	429859.50114454207	2.473152759002764e6	539706.9466870001
0.05632	431129.3941566319	2.473213496210822e6	546139.5707843238
0.05888	432570.21141029143	2.473292000319369e6	552727.9103412579
0.06144	434309.97618300375	2.473392413410792e6	559591.2011262791
0.064	436470.3058192911	2.47352780189565e6	566841.985568178
0.06656000000000001	438813.4445337667	2.4737044490042683e6	574255.7897913232
0.06912000000000001	441267.83093896206	2.4739502261866387e6	581766.8380984815
0.07168000000000002	443750.5128726345	2.474313228698208e6	589301.2483430117
0.07424000000000003	446090.25447494537	2.4747385152174802e6	596697.1013524712
0.07680000000000003	448326.9058642859	2.475294010200483e6	603997.9794773059
0.07936000000000004	450641.82370523433	2.4760641163832685e6	611379.3368521632
0.08192000000000005	452890.7476343923	2.476752895447802e6	618685.534783267
0.08448000000000006	454891.8669777537	2.477303967821789e6	625745.2412570579
0.08704000000000006	456641.87610021874	2.4777489777138326e6	632559.0382246678
0.08960000000000007	458165.0206331353	2.4781134821132394e6	639152.4027817528
0.09216000000000008	459487.418837793	2.478422064227733e6	645552.43575693
0.09472000000000008	460667.6808186273	2.4786917656334285e6	651814.9221322854
0.09728000000000009	461737.72037446586	2.478939608579796e6	657971.1200590805
0.0998400000000001	462712.7920150294	2.479171596225595e6	664036.0390274124
0.1024000000000001	463652.76124334725	2.479401925133303e6	670065.4756256789
0.10496000000000011	464537.1805233655	2.4796195787027935e6	676040.2290362784
0.10752000000000012	465379.35617013805	2.4798298694770504e6	681973.0753608975
0.11008000000000012	466187.1963927789	2.4800345182895362e6	687871.5095871742
0.11264000000000013	466972.49907965644	2.480230685942904e6	693745.9012479329
0.11520000000000014	467737.3368045632	2.480421932053962e6	699598.6021772942
0.11776000000000014	468494.87154646177	2.480605494158075e6	705441.0184652057
0.12032000000000015	469247.6363552977	2.4807772444611015e6	711274.8788025882
0.12288000000000016	469980.6345295856	2.480932353599309e6	717086.3817688735
0.12544000000000016	470695.6317272886	2.481066147376458e6	722876.5092103207
0.12800000000000017	471413.8525881514	2.481179318323424e6	728663.8322022667
0.13056000000000018	472172.0353623063	2.4812688221167354e6	734479.7118409649
0.13312000000000018	473040.47905404505	2.4813203996797204e6	740382.7020877353
0.1356800000000002	474209.20691235387	2.481295505888868e6	746530.6759574877
0.13576000000000019	474312.60916674754	2.4813195344819324e6	746783.8693475374
0.13592000000000018	474598.61468904006	2.4812657888616733e6	747344.8170025847
0.1359300000000002	475477.95704888215	2.481099504871019e6	748102.0940443457
0.1359400000000002	476768.823971611	2.4808925638373774e6	749209.4051689636
0.1359500000000002	477914.6540829088	2.4807348471201602e6	750198.0593263236
0.1362700000000002	479037.8101107269	2.480563718690317e6	751785.7456728681
0.13659000000000018	480140.0448653312	2.480386056328872e6	753353.6475711366
0.1378700000000002	481416.02058597363	2.4802213927136473e6	756991.3172412163
0.1385100000000002	482379.7915509148	2.4800817272863938e6	759081.4866696364
0.1391500000000002	483338.2268352762	2.4799504322259314e6	761166.8152153862
0.1391600000000002	496822.28995187	2.4794710949669033e6	772727.6976577624
0.1391700000000002	508734.49275939626	2.4787419770415574e6	782900.434346945
0.14173000000000022	511771.60916629917	2.4786652069805684e6	790539.438784516
0.14429000000000022	513760.47246695944	2.478651008696098e6	797274.5279394623
0.14685000000000023	515380.5289964644	2.4786723979381975e6	803689.9399505584
0.14941000000000024	516733.9534644217	2.4787169006610364e6	809873.8256050684
0.15197000000000024	517940.62266531645	2.478777186745405e6	815928.955308568
0.15453000000000025	519044.5578416204	2.478844613204442e6	821892.4603968377
0.15709000000000026	520055.29201863986	2.478915146078366e6	827772.5864928827
0.15965000000000026	521000.96284269897	2.4789858668476436e6	833593.2527670888
0.16221000000000027	521903.43420116993	2.4790556372449473e6	839373.0930569016
0.16477000000000028	522774.01298800996	2.4791254019903746e6	845122.0313539301
0.16733000000000028	523618.6633516026	2.479196250941825e6	850845.461083075
0.1698900000000003	524450.9653407637	2.4792670384370713e6	856554.667999096
0.1724500000000003	525273.4051826608	2.479336582689165e6	862251.600143658
0.1750100000000003	526091.1953125304	2.4794086412005136e6	867941.2815173869
0.1775700000000003	526903.7676159932	2.479472151098801e6	873621.3354710359
0.18013000000000032	527710.7999860276	2.479533901535214e6	879292.6952680831
0.18269000000000032	528508.035447359	2.479586432800903e6	884950.5478598785
0.18525000000000033	529296.6360914095	2.479634488998225e6	890596.7233423977
0.18781000000000034	530072.8218122101	2.479679955041229e6	896228.5375039529
0.19037000000000034	530838.2205492016	2.4797205305929054e6	901846.9459122221
0.19293000000000035	531587.4032423198	2.479756370260733e6	907447.6420491829
