lambda	f0	f1	fla
0.0	21891.063629347398	2.1745701952556297e7	21891.063629347398
0.02048	21945.388634580133	2.174503420220227e7	466834.2475364465
0.04096	21995.589552805002	2.1744455354461122e7	911747.5415234497
0.06144000000000001	22045.32885220796	2.174391092420249e7	1.3566367510305296e6
0.08192	22095.866447582677	2.17433755344008e7	1.8015030968463102e6
0.1024	22148.417730413043	2.174282933623325e7	2.2463461437851037e6
0.12288	22203.068039345824	2.1742269818068296e7	2.6911648702829033e6
0.14336000000000002	22260.57124210863	2.1741687539738815e7	3.135957621445797e6
0.16384	22321.28673393542	2.1741077138057522e7	3.5807222454147926e6
0.18432	22385.665912076587	2.1740433693844583e7	4.0254562784205964e6
0.2048	22453.8317802096	2.173975533199261e7	4.470157179023709e6
0.22528	22526.38382305955	2.1739035578763954e7	4.914821575259345e6
0.24576	22604.003527100725	2.173826697869652e7	5.359445336304738e6
0.26624000000000003	22687.23389976342	2.173744417888465e7	5.80402412293254e6
0.28672000000000003	22776.737653539745	2.1736560479776327e7	6.248552812194986e6
0.30720000000000003	22873.421978869203	2.1735606612247333e7	6.693025058029342e6
0.32768	22978.175932866416	2.1734574654751413e7	7.137434110112129e6
0.34816	23092.07081489448	2.173345371504718e7	7.581771580870808e6
0.36864	23216.463550290995	2.1732231339102395e7	8.026027707273819e6
0.38912	23352.844560729238	2.173089408561551e7	8.470191292279964e6
0.4096	23503.23002553129	2.1729421785383422e7	8.914247470300125e6
0.43008	23669.645576220024	2.1727796533346374e7	9.358180537468407e6
0.45056	23855.339909928127	2.1725988853462685e7	9.80196861577626e6
0.47104	24063.678728156185	2.1723968547897134e7	1.024558686830151e7
0.49152	24299.221206942173	2.172169423415504e7	1.0689002817971192e7
0.512	24568.17668395173	2.1719111772272278e7	1.1132174497625174e7
0.5324800000000001	24878.369866958154	2.1716153951283608e7	1.1575048791459698e7
0.5529600000000001	25240.37533675979	2.1712729159355137e7	1.2017554173347564e7
0.5734400000000002	25669.401769194705	2.1708710678100605e7	1.2459592591268683e7
0.5939200000000002	26187.85678210716	2.170391175411186e7	1.2901021633884199e7
0.6144000000000003	26828.81761852733	2.1698067547130115e7	1.3341637893030453e7
0.6348800000000003	27638.762605245396	2.169081194967018e7	1.3781154155609038e7
0.6553600000000004	28696.275243563596	2.1681545182452064e7	1.4219107335071735e7
0.6758400000000004	30146.524677750305	2.1669207040569466e7	1.4654689183738017e7
0.6963200000000005	32245.30505795599	2.1652012111337002e7	1.5086521327606194e7
0.7168000000000005	35567.76393571241	2.1625959527604908e7	1.5511560580133803e7
0.7372800000000006	41308.42327033939	2.158290015093494e7	1.5923493172242908e7
0.7577600000000007	50512.25011405834	2.1516533987912264e7	1.631660488214804e7
0.7782400000000007	65346.35006073682	2.14094404842879e7	1.66761741690817e7
0.7987200000000008	85766.23534584334	2.125028329881368e7	1.6990289304278888e7
0.8192000000000008	115387.75093738105	2.098841507917583e7	1.7214571738230336e7
0.8396800000000009	154790.2532630664	2.059726421825576e7	1.7319926792188145e7
0.8601600000000009	188112.63611658794	2.020366419013728e7	1.7404689460823044e7
0.880640000000001	227060.01308292223	1.966114537059112e7	1.734149294231896e7
0.921600000000001	332262.2695208125	1.768676466523208e7	1.6326171677408336e7
0.962560000000001	521746.5676932591	1.0859975141449738e7	1.0472911863648307e7
0.983040000000001	521746.5676932591	1.0859975141449738e7	1.0684638784838839e7
0.993280000000001	666160.0	666160.0	666160.0
