lambda	f0	f1	fla
0.0	56.68083483728474	10421.983896574053	56.68083483728474
0.04096	70.0618429590462	10421.993454005116	494.07696174749327
0.08192	91.71584331862114	10421.89867467376	937.9644208632342
0.12288000000000002	96.834279433154	10421.519208283307	1365.531563490261
0.16384	100.65795884433295	10420.653586503497	1791.4860424800106
0.2048	104.61408420020025	10419.170428847468	2217.035223583961
0.24576	109.55033679707981	10416.699584165144	2642.6353358302554
0.28672000000000003	132.39866906196104	10405.426579931074	3077.8812316663534
0.32768	135.9466997978921	10403.415557482607	3500.3908950840196
0.36864	137.46342641580438	10402.215167648745	3921.4615083039157
0.4096	138.73874630509047	10400.830428563058	4342.0914993579545
0.45056	139.69341148917297	10399.581441463939	4762.388562274604
0.49152	140.47148716615126	10398.372983754032	5182.435230769026
0.5324800000000001	142.89896599982825	10393.269217898212	5601.01611773068
0.5734400000000001	147.97120861921607	10382.048992460643	6016.600772985244
0.6144000000000001	150.51110531348843	10375.502420381566	6432.745769291316
0.65536	152.79091394823052	10367.985320555965	6847.420720262676
0.69632	156.12879488209208	10354.264427372464	7257.294598497788
0.73728	162.36852508279102	10322.677608396256	7653.361206028143
0.77824	171.69498466139345	10264.443683900947	8026.275732357583
0.8192	204.3361537593815	10022.555754910896	8247.421651022702
0.86016	213.42456297897456	9926.347683998261	8568.092514754926
0.90112	223.3887526473859	9789.100997357478	8843.243370600545
0.94208	235.88647842693393	9428.016961345016	8895.6087637744
0.98304	235.88647842693393	9428.016961345016	9272.118428354726
0.98432	235.88647842693393	9428.016961345016	9283.88435537286
0.98496	235.88647842693393	9428.016961345016	9289.767318881928
0.9849699999999999	235.88647842693393	9428.016961345016	9289.859240186757
0.9849799999999999	374.0	374.0	374.0
