lambda	f0	f1	fla
0.0	15589.448375489834	7.5981464891958805e6	15589.448375489834
0.04096	15658.058169213213	7.5974787405274045e6	326209.4333186048
0.08192	15723.408680426877	7.59694783525398e6	636777.3137053325
0.12288000000000002	15793.07411217759	7.596419843753643e6	947300.491565721
0.16384	15870.04898559951	7.595848389628431e6	1.257773700316521e6
0.2048	15956.57076805987	7.595209973112589e6	1.5681876675682196e6
0.24576	16055.1141147093	7.594481981714715e6	1.8785293010960869e6
0.28672000000000003	16168.578759617281	7.593640087087854e6	2.1887812096274896e6
0.32768	16300.781894674212	7.592653769706569e6	2.498920128940876e6
0.36864	16457.08405580395	7.591480453058924e6	2.8089136988051143e6
0.4096	16644.85573719623	7.590060982047091e6	3.1187161010737293e6
0.45056	16874.905504662245	7.58831017629952e6	3.4282607811139934e6
0.49152	17164.409838368552	7.586091403707255e6	3.7374434058648036e6
0.5324800000000001	17541.146400320154	7.583187234296175e6	4.0460963752831053e6
0.5734400000000001	18054.88291934048	7.5792066021063e6	4.353921724769912e6
0.6144000000000001	18802.4587318385	7.573407860806489e6	4.660352017766505e6
0.65536	19988.56833166606	7.564277835300476e6	4.964213982332346e6
0.69632	22330.148598236578	7.546835524160339e6	5.26179373170964e6
0.73728	49778.264114511076	7.39280082179309e6	5.463641935439774e6
0.77824	74393.63674693297	7.231697582249975e6	5.644493859295221e6
0.8192	125616.40199256825	6.836893572394842e6	5.623494659986111e6
0.86016	154830.0589036974	6.544280441380968e6	5.6507796998953475e6
0.90112	203218.19700833547	5.810765794989979e6	5.256291488501553e6
0.94208	292119.6712253229	3.5612782105665263e6	3.371928547967884e6
0.98304	347600.0	347600.0	347600.0
