lambda	f0	f1	fla
0.0	15309.585679519867	568127.339862367	15309.585679519867
0.08192	37968.71464717293	567453.7921335368	81344.13219485586
0.16384	47869.57123713818	564599.1052916162	132530.53809662387
0.24576000000000003	54202.3671848035	561442.9944276613	178861.82373600826
0.32768	55890.44209015843	560011.1188767195	221080.70545957878
0.4096	57220.905968593215	558345.8849970857	262481.6973786637
0.49152	60914.1919742558	551787.7396302192	302188.35811811493
0.5734400000000001	69895.5533592355	530706.5823804913	334143.0298411845
0.73728	69895.5533592355	530706.5823804913	409642.308836027
0.8192	69895.5533592355	530706.5823804913	447391.94833344826
0.82432	69895.5533592355	530706.5823804913	449751.3008020371
0.8268800000000001	69895.5533592355	530706.5823804913	450930.97703633155
0.8270400000000001	69895.5533592355	530706.5823804913	451004.7068009749
0.8271200000000001	69895.5533592355	530706.5823804913	451041.57168329664
0.82713	148020.25838518798	164234.06094148726	161431.18089357982
0.99097	149558.0	149558.0	149558.0
