lambda	f0	f1	fla
0.0	19033.547453416337	1.4340625926871646e7	19033.547453416337
0.02048	19078.274691640858	1.4340046886383716e7	312371.71185909456
0.04096	19121.115989460603	1.4339582344515204e7	605687.2079098751
0.06144000000000001	19163.613135398828	1.4339169804806953e7	898984.7935516993
0.08192	19207.19680293515	1.4338776629240539e7	1.1922663247082236e6
0.1024	19252.42912780271	1.4338382252134023e7	1.4855313230036397e6
0.12288	19299.799284365803	1.4337976230815304e7	1.7787787591908877e6
0.14336000000000002	19349.528812440658	1.4337556535882536e7	2.07200768534601e6
0.16384	19401.977385326	1.433711585996128e7	2.3652162199065704e6
0.18432	19457.56713405103	1.4336646602886083e7	2.6584018502038657e6
0.2048	19516.592245576187	1.4336145883422427e7	2.9515622710785954e6
0.22528	19579.38313467146	1.4335610928826407e7	3.244694969748106e6
0.24576	19646.311055668848	1.4335037743320307e7	3.5377969094490265e6
0.26624000000000003	19717.73751332898	1.433442298830857e7	3.830864863485054e6
0.28672000000000003	19794.235966467615	1.4333761692407515e7	4.123894985077245e6
0.30720000000000003	19876.30588760045	1.4333048185260296e7	4.416882707230893e6
0.32768	19964.580332346424	1.4332276653442943e7	4.709823000449227e6
0.34816	20059.72000557133	1.4331441220030267e7	5.00271030305417e6
0.36864	20162.713316466896	1.433053085296608e7	5.2955368243169e6
0.38912	20274.503592803343	1.4329537650476072e7	5.588294979308021e6
0.4096	20396.195641538372	1.432844934878217e7	5.880974767167942e6
0.43008	20529.317488255616	1.4327252135730183e7	6.173564667157744e6
0.45056	20675.399039769443	1.4325928258210009e7	6.4660501272675125e6
0.47104	20836.601913108836	1.4324456991724575e7	6.758413950329902e6
0.49152	21015.437836987312	1.4322812775278851e7	7.050634865136412e6
0.512	21214.870994613066	1.4320962761694316e7	7.342685791032861e6
0.5324800000000001	21438.893607773465	1.4318866554921687e7	7.634533174704207e6
0.5529600000000001	21692.322349224607	1.4316473813919973e7	7.926134695928187e6
0.5734400000000002	21981.396357233378	1.431371586646249e7	8.217433610894394e6
0.5939200000000002	22314.517450183073	1.4310503562395697e7	8.508355755024226e6
0.6144000000000003	22700.16955133106	1.4306737683467725e7	8.798812818101568e6
0.6348800000000003	23152.148782116357	1.4302267509181896e7	9.088676908792734e6
0.6553600000000004	23691.009206369046	1.4296863132913187e7	9.377757092198875e6
0.6758400000000004	24344.3700983281	1.4290217222575381e7	9.665791878716426e6
0.6963200000000005	25157.165559383753	1.428182869459395e7	9.95236268465674e6
0.7168000000000005	26201.11760495776	1.4270937933197405e7	1.0236828467021633e7
0.7372800000000006	27612.79746837005	1.425611699055251e7	1.0518004368945451e7
0.7577600000000007	29668.42371726842	1.4234896630362656e7	1.0793822149584886e7
0.7782400000000007	63335.302938024965	1.4009175318454102e7	1.0916545836613268e7
0.7987200000000008	83913.48374573699	1.3856748407659512e7	1.1084552194174157e7
0.8192000000000008	115217.48183899552	1.359324225249241e7	1.1156415373958284e7
0.8396800000000009	148061.34323287566	1.3283794176674688e7	1.1177873488817308e7
0.8601600000000009	182226.54654539988	1.2917029251940701e7	1.1136194441618234e7
0.880640000000001	216379.111392476	1.248039970086291e7	1.1016566203303732e7
0.901120000000001	262073.36268147107	1.1743704684770964e7	1.0608400979642767e7
0.9216000000000011	316080.7573404853	1.0651146746787552e7	9.840877573214913e6
0.9420800000000011	405041.63484087423	8.15010929827486e6	7.701514979208772e6
0.9523200000000012	429362.9030611109	7.280910490709264e6	6.954228701730208e6
0.9728000000000012	429362.9030611109	7.280910490709264e6	7.094548396325242e6
0.9779200000000012	429362.9030611109	7.280910490709264e6	7.1296283199740015e6
0.9804800000000012	429362.9030611109	7.280910490709264e6	7.14716828179838e6
0.9817600000000012	429362.9030611109	7.280910490709264e6	7.155938262710569e6
0.9819200000000012	429362.9030611109	7.280910490709264e6	7.157034510324594e6
0.9820000000000012	429362.9030611109	7.280910490709264e6	7.157582634131605e6
0.9820100000000012	552690.0	552690.0	552690.0
