lambda	f0	f1	fla
0.0	299847.41774726874	1.1025158653510073e6	299847.41774726874
0.08192	315601.63132598397	1.0993767802411923e6	379808.49152511783
0.16384	341546.804536856	1.086350509000631e6	463575.4434762009
0.24576000000000003	354029.3464672678	1.0828309355474263e6	533139.6249996077
0.32768	365234.49815282034	1.0768792442444442e6	598426.2485521237
0.4096	370668.3615251596	1.0699980555456271e6	657113.804195943
0.49152	378513.63335611386	1.0561251497665066e6	711573.2459021502
0.65536	395534.10797291016	1.0135342465095194e6	800546.6787642625
0.73728	402327.7768778729	983049.2688046684	830482.1184456607
0.77824	414881.66682130116	895051.9526051683	788569.390029738
0.8192	428747.5505399714	806366.7132017622	738093.1685925104
0.86016	433231.4179247767	753367.4034449458	708599.5872298054
0.94208	433231.4179247767	753367.4034449458	734825.1271636175
0.98304	448391.99999999994	448392.0	448392.0
